,Name,target,ville
5278,Collège de Tsimkoura,79.4,Chirongui
5279,Collège Honoré de Balzac,79.4,Vénissieux
5280,Collège les Garrigues,79.4,Montpellier
5281,Collège la Binquenais,79.4,Rennes
5282,Collège Louis Hémon,79.4,Pleyben
5283,Collège Jean Monnet,79.4,Fumel
5284,Collège Gérard Café,79.4,Le Marin
5285,Collège Colbert,79.3,Reims
5286,Collège Montesquieu,79.3,Narbonne
5287,Collège Beatus Rhenanus,79.3,Sélestat
5288,Collège de l'Europe,79.3,Chelles
5289,Collège Jean Vilar,79.3,Grigny
5290,Collège Gustave Courbet,79.3,Romainville
5291,Collège Marcelin Albert,79.3,Saint-Nazaire-d'Aude
5292,Collège Lucie Aubrac,79.3,Dunkerque
5293,Collège Delmas de Grammont,79.3,Port-Sainte-Marie
5294,Collège Jean-François Oeben,79.3,Paris
5295,Collège Victor Hugo,79.3,Auby
5296,Collège Clos Mortier,79.3,Saint-Dizier
5297,Collège Fidelis,79.2,Montreuil
5298,Collège les Livaudières,79.2,Loudéac
5299,Collège Diderot,79.2,Dainville
5300,Collège Nicolas Boileau,79.2,Saint-Michel-sur-Orge
5301,Collège Grand Parc,79.2,Bordeaux
5302,Collège Paul Cézanne,79.2,Brignoles
5303,Collège Paul Verlaine,79.2,Béthune
5304,Collège Albert Schweitzer,79.2,Créteil
5305,Collège Louise Michel,79.2,Villeneuve-Saint-Germain
5306,Collège Paul Scarron,79.1,Sillé-le-Guillaume
5307,Collège du Pays de Serres,79.1,Lauzerte
5308,Collège Maurice Genevoix,79.1,Toulon
5309,Collège François Mauriac,79.1,Saint-Symphorien
5310,Collège Clément Guyard,79.1,Créteil
5311,Collège Montjoie,79.1,Saran
5312,Collège des Toupets,79.1,Vauréal
5313,Collège Aimé Césaire,79.1,Paris
5314,Collège Lalande,79.1,Toulouse
5315,Collège Eric Tabarly,79.1,Les Pavillons-sous-Bois
5316,Collège Louise Michel,79.0,Alençon
5317,Collège Jules Verne,79.0,Le Pouliguen
5318,Collège Emilie de Mirabeau,79.0,Marignane
5319,Collège René Cassin,79.0,Corbas
5320,Collège Blaise d'Auriol,79.0,Castelnaudary
5321,Collège Hubertine Auclert,79.0,Toulouse
5322,Collège Jean Moulin,78.9,Le Portel
5323,Collège Georges Braque,78.9,Neuilly-sur-Marne
5324,Collège Haxo,78.9,La Roche-sur-Yon
5325,Collège Jean Moulin,78.9,Forbach
5326,Collège Chartreuse,78.9,Saint-Martin-le-Vinoux
5327,Collège Angèle Vannier,78.9,Maen Roch
5328,Collège Henri Matisse,78.9,Ostricourt
5329,Collège Jules Verne,78.9,Les Mureaux
5330,Collège Jean Moulin,78.9,Formerie
5331,Collège Font d'Aurumy,78.9,Fuveau
5332,Collège Molière,78.9,Colmar
5333,Collège Jean Rostand,78.9,Château-Thierry
5334,Collège André Cotte,78.9,Saint-Vallier
5335,Collège André Chêne,78.9,Fleury-les-Aubrais
5336,Collège Francisco Goya,78.9,Bordeaux
5337,Collège Antonin Perbosc,78.9,Auterive
5338,Collège de Dzoumogné,78.9,Bandraboua
5339,Collège André Malraux,78.8,Romans-sur-Isère
5340,Collège les Hauts de Blémont,78.8,Metz
5341,Collège Pont de Vivaux,78.8,Marseille
5342,Collège Voltaire,78.8,Florensac
5343,Collège Guynemer,78.8,Montbéliard
5344,Collège Henri Sellier,78.8,Bondy
5345,Collège Jean Baptiste Lebas,78.8,Roubaix
5346,Collège Trémolières,78.8,Cholet
5347,Collège Henri Wallon,78.7,Ivry-sur-Seine
5348,Collège Joliot-Curie,78.7,Reims
5349,Collège Irène Joliot Curie,78.7,Wittenheim
5350,Collège François Mauriac,78.6,Sainte-Eulalie
5351,Collège Pierre Mendès France,78.6,Woippy
5352,Collège Jean Baptiste Drouet,78.6,Sainte-Menehould
5353,Collège Alberto Giacometti,78.6,Paris
5354,Collège Robert Doisneau,78.6,Clichy-sous-Bois
5355,Collège Jean Jaurès,78.6,Saint-Ouen
5356,Collège Alphonse Terroir,78.6,Marly
5357,Collège Albert Vincon,78.6,Saint-Nazaire
5358,Collège Jean de Beaumont,78.6,Villemomble
5359,Collège Albert Camus,78.6,Brunoy
5360,Collège La Garenne,78.6,Gramat
5361,Collège Anatole France,78.6,Angoulême
5362,Collège Beau Regard,78.6,Masseube
5363,Collège Jean Ferrat,78.5,Salaise-sur-Sanne
5364,Collège Albert Thierry,78.5,Limay
5365,Collège Honoré d'Urfé,78.5,Saint-Étienne
5366,Collège place Charles de Gaulle,78.5,Apt
5367,Collège le Ried,78.5,Bischheim
5368,Collège Claude Massé,78.5,Ambarès-et-Lagrave
5369,Collège Jules Reydellet,78.5,Saint-Denis
5370,Collège Anceau de Garlande,78.5,Roissy-en-Brie
5371,Collège Paul-Henri Cahingt,78.5,Londinières
5372,Collège la Vallée Verte,78.4,Vauvert
5373,Collège Quentin de la Tour,78.4,Sains-Richaumont
5374,Collège Paul Eluard,78.4,Bonneuil-sur-Marne
5375,Collège Auguste Delaune,78.4,Bobigny
5376,Collège Marie Curie,78.4,Pignan
5377,Collège Anne Frank,78.4,Grande-Synthe
5378,Collège Michel de Montaigne,78.4,Le Vaudreuil
5379,Collège Aristide Briand,78.4,Saint-Étienne
5380,Collège Jacques-Yves Cousteau,78.4,Caudebec-lès-Elbeuf
5381,Collège Joachim du Bellay,78.4,Cholet
5382,Collège Guy Môquet,78.4,Saint-Benoît
5383,Collège Saint-Louis Sainte-Thérèse,78.3,Bordeaux
5384,Collège Anatole France,78.3,Châteaudun
5385,Collège Fréderic Joliot Curie,78.3,Calonne-Ricouart
5386,Collège Jean Moulin,78.3,Barlin
5387,Collège Jean Monnet,78.3,Saint-Ciers-sur-Gironde
5388,Collège du Bredenarde,78.3,Audruicq
5389,Collège de l'Etang,78.3,Saint-Paul
5390,Collège Aimé Césaire,78.3,Les Ulis
5391,Collège Emile Zola,78.3,Vernouillet
5392,Collège la Noe Lambert,78.2,Nantes
5393,Collège Jean Lartaut,78.2,Jarnac
5394,Collège Paul Klee,78.2,Thiais
5395,Collège Edmond Albius,78.2,Le Port
5396,Collège Daisy Georges Martin,78.2,Irigny
5397,Collège République,78.2,Nanterre
5398,Collège Jacobins,78.2,Troyes
5399,Lycée professionnel La Salle Sainte-Anne - Savoisienne,78.2,La Motte-Servolex
5400,Collège Henri Matisse,78.2,Saint-Pierre
5401,Collège Jules Ferry,78.2,Terrasson-Lavilledieu
5402,Collège Maurice Constantin Weyer,78.1,Cusset
5403,Collège Edouard Herriot,78.1,Nogent-sur-Oise
5404,Collège Boris Vian,78.1,Croix
5405,Collège Yves Coppens,78.1,Lannion
5406,Collège Valmy,78.1,Paris
5407,Collège Youri Gagarine,78.1,Trappes
5408,Collège Du Marais,78.1,Saint-Jean-de-Daye
5409,Collège Jules Ferry,78.1,Tours
5410,Collège Vallière,78.1,Sault-lès-Rethel
5411,Collège Elsa Triolet,78.1,Beaucaire
5412,Collège P Pescetti,78.0,Cervione
5413,Collège François Mitterrand,78.0,Pessac
5414,Collège Lamartine,78.0,Bischheim
5415,Collège Victor Duruy,78.0,Nice
5416,Collège Nicolas de Staël,78.0,Maisons-Alfort
5417,Collège Raymond Devos,78.0,Hem
5418,Collège de Jules Verne (Epinette),78.0,Maubeuge
5419,Collège du Plateau,78.0,Lavans-lès-Saint-Claude
5420,Collège Anne Frank,78.0,Roubaix
5421,Collège Picasso,77.9,Gisors
5422,Collège Louis Pasteur,77.9,Oignies
5423,Collège Gérard Philipe,77.9,Le Havre
5424,Collège Jean Macé,77.9,Mainvilliers
5425,Collège Léonard de Vinci,77.9,Belfort
5426,Collège Antoine de Saint-Exupéry,77.9,Vannes
5427,Collège Jean Moulin,77.9,Perpignan
5428,Collège Arsène Bouyer D'Angoma (Saint-Laurent V),77.8,Saint-Laurent-du-Maroni
5429,Collège les Mailheuls,77.8,Coursan
5430,Collège de Bans,77.8,Givors
5431,Collège Théodore Monod,77.8,Thonon-les-Bains
5432,Collège Maryse Bastié,77.8,Dole
5433,Collège Gérard Philipe,77.8,Clermont-Ferrand
5434,Collège le Sourdy,77.8,Luçon
5435,Collège Jean Moulin,77.8,Saint-André-lez-Lille
5436,Collège Bibracte,77.8,Château-Chinon (Ville)
5437,Collège Jean Vigo,77.7,Épinay-sur-Seine
5438,Collège Alain Borne,77.7,Montélimar
5439,Collège Gustave Flaubert,77.7,Paris
5440,Collège Reeberg Néron,77.7,Remire-Montjoly
5441,Collège Claude Monet,77.7,Argenteuil
5442,Collège Paul-Emile Victor,77.7,Rillieux-la-Pape
5443,Collège Louis Paulhan,77.7,Sartrouville
5444,Collège Albert Camus,77.7,Bruay-la-Buissière
5445,Collège Denis Diderot,77.7,Massy
5446,Collège La Vallée,77.6,Épinay-sous-Sénart
5447,Collège René Cassin,77.6,Tarascon
5448,Collège Denis Brunet,77.6,Saint-Sorlin-en-Valloire
5449,Collège Les Hauts de Plaine,77.6,Laragne-Montéglin
5450,Collège Jean Zay,77.6,Saint-Gratien
5451,Collège Louis Aragon,77.6,Villefontaine
5452,Collège de la Chatoire,77.6,Le Tampon
5453,Collège Stendhal,77.6,Toulouse
5454,Collège André Collet,77.6,Moulins-la-Marche
5455,Collège les Eucalyptus,77.6,Ollioules
5456,Collège Lou Vignares,77.6,Vedène
5457,Collège Pierre Flamens,77.6,Castelsarrasin
5458,Collège Jean Macé,77.5,Hénin-Beaumont
5459,Collège Louis Aragon,77.5,Vénissieux
5460,Collège Denis Poisson,77.5,Pithiviers
5461,Collège Lavoisier,77.5,Saint-Saulve
5462,Collège Joliot Curie,77.5,Stains
5463,Collège Jacques Prévert,77.5,Saint-Pierre-en-Auge
5464,Collège Pierre Brossolette,77.5,Reims
5465,Collège Henri Vincenot,77.4,Chalindrey
5466,Collège Saint-Joseph,77.4,Le Chambon-Feugerolles
5467,Collège la Gardonnenque,77.4,Brignon
5468,Collège Emile Lambert,77.4,Villers-Saint-Paul
5469,Collège Jacques Brel,77.4,Beaurepaire
5470,Collège Jean Zay,77.4,Cenon
5471,Collège Jean Jaurès,77.4,Saint-Affrique
5472,Collège Romain Rolland,77.4,Le Havre
5473,Collège Victor Schoelcher,77.3,Champagney
5474,Collège les Alizés,77.3,Saint-Denis
5475,Collège du Pays Blanc,77.3,Guérande
5476,Collège les Escholiers de la Mosson,77.3,Montpellier
5477,Collège Ernest Bichat,77.3,Lunéville
5478,Collège Louis Armand,77.3,Savigny-le-Temple
5479,Collège Jacques Twinger,77.3,Strasbourg
5480,Collège Maurice Barrès,77.3,Jœuf
5481,Collège Jean Charcot,77.3,Fresnes
5482,Collège du Val de Saye,77.2,Saint-Yzan-de-Soudiac
5483,Collège Paul Duez,77.2,Cambrai
5484,Collège Max Jacob,77.2,Quimper
5485,Collège Champs Plaisants,77.2,Sens
5486,Collège Jules Ferry,77.2,Langon
5487,Collège Georges Pompidou,77.2,Pacy-sur-Eure
5488,Collège Jean Zay,77.2,Montluçon
5489,Collège Jeanne d'Albret,77.2,Pau
5490,Collège de la Vallée de l'Ouanne,77.2,Château-Renard
5491,Collège Travail Langevin,77.2,Bagnolet
5492,Collège Lucie Aubrac,77.2,Villetaneuse
5493,Collège Jean Rostand,77.2,Valence
5494,Collège Clemenceau,77.1,Mantes-la-Jolie
5495,Collège Hubert Reeves,77.1,Fleurance
5496,Collège Lucie Aubrac,77.1,Givors
5497,Collège Beaumarchais,77.1,Meaux
5498,Collège Camille Vernet,77.0,Valence
5499,Collège Gaston Bachelard,77.0,Dijon
5500,Collège Jacques Brel,77.0,Cléon
5501,Collège Arthur Rimbaud,77.0,Saint-Julien-en-Genevois
5502,Collège Golfe des Pictons,77.0,L'Île-d'Elle
5503,Collège Bayard,77.0,Denain
5504,Collège Olivier de Serres,77.0,Viry-Châtillon
5505,Collège André Malraux,77.0,Senones
5506,Collège Jean Rostand,77.0,Saint-Germain-du-Puy
5507,Collège Edouard Vaillant,77.0,Vierzon
5508,Collège Rémy Nainsouta,76.9,Saint-Claude
5509,Collège Georges Brassens,76.9,Narbonne
5510,Collège Charles Peguy,76.9,Cattenom
5511,Collège de l'Astarac,76.9,Mirande
5512,Collège Boris Vian,76.9,Talant
5513,Collège Georges Mandel,76.9,Soulac-sur-Mer
5514,Collège Rabelais,76.9,Blois
5515,Collège Elsa Triolet,76.9,Saint-Denis
5516,Collège Gustave Violet,76.9,Prades
5517,Collège Albert Schweitzer,76.9,Neufchâtel-en-Bray
5518,Collège Jean-Henri Fabre,76.9,Nice
5519,Collège les Allinges,76.8,Saint-Quentin-Fallavier
5520,Collège Europe,76.8,Cormeilles
5521,Collège Jean Monnet,76.8,Lalinde
5522,Collège Robert Buron,76.8,Nandy
5523,Collège Paul Langevin,76.8,Dechy
5524,Collège Jean Hay,76.8,Marennes
5525,Collège Gran Man Difou,76.7,Maripasoula
5526,Collège Lucie Aubrac,76.7,Vertou
5527,Collège les Cuvelles,76.7,Vaucouleurs
5528,Collège Louis Blériot,76.6,Toury
5529,Collège René Cassin,76.6,Noisy-le-Sec
5530,Collège Guy de Maupassant,76.6,Limoges
5531,Collège Maurice Becanne,76.6,Toulouse
5532,Collège Victor Hugo,76.5,Nanterre
5533,Collège Georges Politzer,76.5,Ivry-sur-Seine
5534,Collège les Roches Gravées,76.5,Trois-Rivières
5535,Collège Louis Aragon,76.5,Montigny-lès-Cormeilles
5536,Collège Gérard Philipe,76.5,Massy
5537,Collège Clément Janequin,76.5,Montoire-sur-le-Loir
5538,Collège André Maurois,76.5,Bischwiller
5539,Collège Gaston Coute,76.5,Les Villages Vovéens
5540,Collège privé Saint-Joseph,76.5,Auneau-Bleury-Saint-Symphorien
5541,Collège H Lefeuvre,76.4,Arnage
5542,Collège la Lauzière,76.4,Aiguebelle
5543,Collège les Provinces,76.4,Cherbourg-en-Cotentin
5544,Collège Kennedy,76.3,Mulhouse
5545,Collège Kléber,76.3,Haguenau
5546,Collège Robert Schumann,76.3,Halluin
5547,Collège Lottin de Laval,76.3,Orbec
5548,Collège Jean Charcot,76.3,Lyon
5549,Collège Haut de Penoy,76.3,Vandœuvre-lès-Nancy
5550,Collège Jacques Prévert,76.3,Moncoutant
5551,Collège Arthur Rimbaud,76.3,Montpellier
5552,Collège de la Morinie,76.3,Saint-Omer
5553,Collège Georges Duhamel,76.3,Herblay
5554,Collège Belle de Mai,76.2,Marseille
5555,Collège La Serre de Sarsan,76.2,Lourdes
5556,Collège Jeu de Mail,76.2,Montpellier
5557,Collège Marie Curie,76.2,Bernay
5558,Collège René Cassin,76.2,Gond-Pontouvre
5559,Collège Robespierre,76.2,Saint-Étienne-du-Rouvray
5560,Collège Jules Ferry,76.2,Montagnac
5561,Collège Marguerite Thomas,76.1,Sainte-Florine
5562,Collège Chasse Royale,76.1,Valenciennes
5563,Collège Georges Pompidou,76.1,Villeneuve-la-Garenne
5564,Collège Jean-Claude Sescousse,76.1,Saint-Vincent-de-Tyrosse
5565,Collège des trois Frontières,76.1,Longlaville
5566,Collège Dorval,76.1,Orly
5567,Collège Le Ruisseau,76.1,Saint-Louis
5568,Collège Wolf,76.1,Mulhouse
5569,Collège François Mitterrand,76.1,Moissac
5570,Collège Saint-Exupéry,76.1,Mulhouse
5571,Collège Georges Politzer,76.0,Évreux
5572,Collège Jacques Prévert,76.0,Gaillard
5573,Collège Diderot,76.0,Alès
5574,Collège Henri Barbusse,76.0,Saint-Denis
5575,Collège Buvignier,76.0,Verdun
5576,Collège Flora Tristan,76.0,Carrières-sous-Poissy
5577,Collège Félicien Joly,76.0,Escaudain
5578,Collège Etouvie,76.0,Amiens
5579,Collège Anne Frank,75.9,Valdallière
5580,Collège Louis Pasteur,75.9,Noyon
5581,Collège Henri Barbusse,75.9,Alfortville
5582,Collège Paul Langevin,75.9,Avesnes-les-Aubert
5583,Collège Lucie Aubrac,75.9,Béziers
5584,Collège Gustave Nadaud,75.9,Wattrelos
5585,Collège de Bandrélé,75.9,Chirongui
5586,Collège de Cambuston,75.9,Saint-André
5587,Collège Victor Hugo,75.8,Bessan
5588,Collège Bourbon,75.8,Saint-Denis
5589,Collège Stendhal,75.8,Nantes
5590,Collège Anatole France,75.8,Sin-le-Noble
5591,Collège Charles Péguy,75.8,Paris
5592,Collège les Aurains,75.8,Fumay
5593,Collège Pierre Simon de Laplace,75.8,Lisieux
5594,Collège Tomas Divi,75.8,Châteaudun
5595,Collège Jean Mermoz,75.8,Wittelsheim
5596,Collège Vincent Van Gogh,75.8,Arles
5597,Collège Henri Dunant,75.8,Dijon
5598,Collège Les Tilleuls,75.7,Commercy
5599,Collège les Oliviers,75.7,Nîmes
5600,Collège Paul d'Aubarède,75.7,Saint-Genis-Laval
5601,Collège Jules Verne,75.7,Paris
5602,Collège Josquin des Prés,75.7,Condé-sur-l'Escaut
5603,Collège Gérard Philipe,75.7,Cannes
5604,Collège Jean-Jacques Rousseau,75.7,Labastide-Saint-Pierre
5605,Collège René Couzinet,75.7,Chantonnay
5606,Collège Nelson Mandela,75.6,Elbeuf
5607,Collège Jules Ferry,75.6,Villeneuve-le-Roi
5608,Collège Léo Lagrange,75.6,Charleville-Mézières
5609,Collège Leconte de Lisle,75.6,Saint-Louis
5610,Collège Elsa Triolet,75.6,Vénissieux
5611,Collège Guillaume Apollinaire,75.6,Paris
5612,Collège Pierre Curie,75.5,Bondy
5613,Collège Jean de La Fontaine,75.5,Roanne
5614,Collège Louise Michel,75.5,Lille
5615,Collège Camille Desmoulins,75.5,Guise
5616,Collège Georges Lapierre,75.5,Lormont
5617,Collège Hubert Delisle,75.5,Saint-Benoît
5618,Collège des Caillols,75.5,Marseille
5619,Collège Barbara Hendricks,75.5,Orange
5620,Lycée professionnel Camille de Lellis,75.4,Lambersart
5621,Collège Jules Verne,75.4,Le Mayet-de-Montagne
5622,Collège Louis Armand,75.4,Dreux
5623,Collège Henri Wallon,75.4,Savigny-le-Temple
5624,Collège Martial Taugourdeau,75.4,Dreux
5625,Collège du Fort,75.3,Sucy-en-Brie
5626,Collège Joffre,75.3,Rivesaltes
5627,Collège Sévigné,75.3,Auchel
5628,Collège Jean Jaurès,75.3,Poissy
5629,Collège Amédée Laplace,75.3,Créteil
5630,Collège de la Casinca,75.2,Penta-di-Casinca
5631,Collège Carnot,75.2,Grasse
5632,Collège François Villon,75.0,Mulhouse
5633,Collège Pierre Sémard,75.0,Bobigny
5634,Collège Germain Saint-Ruf,75.0,Capesterre-Belle-Eau
5635,Collège Victor Hugo,75.0,Cachan
5636,Collège Jules Ferry,75.0,Delle
5637,Collège Paul Valéry,75.0,Valence
5638,Collège Jules Verne,75.0,Bourges
5639,Collège Alphonse Daudet,75.0,Carpentras
5640,Collège Vauban,75.0,Calais
5641,Collège Anne Frank,75.0,Illzach
5642,Collège la Chaussonnière,75.0,Avranches
5643,Collège François Rabelais,75.0,Metz
5644,Collège Pierre Varignon,75.0,Hérouville-Saint-Clair
5645,Collège Valsainte,75.0,Nîmes
5646,Collège Chateaubriand,74.8,Plancoët
5647,Collège Saint-Exupéry,74.8,Ambérieu-en-Bugey
5648,Collège Emile Zola,74.7,Choisy-le-Roi
5649,Collège Albert Camus,74.7,Jarville-la-Malgrange
5650,Collège Saint-Exupéry,74.7,Onnaing
5651,Collège Camille Claudel,74.7,Xertigny
5652,Collège de la Côte blanche,74.7,Lillebonne
5653,Collège La Fayette,74.7,Rochefort
5654,Collège Jean Moulin,74.7,Montceau-les-Mines
5655,Collège Alexandre Dumas,74.7,Maurepas
5656,Collège Notre-Dame de Valbenoite,74.7,Saint-Étienne
5657,Collège Romain Rolland,74.7,Ivry-sur-Seine
5658,Collège Robert et Sonia Delaunay,74.7,Gray
5659,Collège Lou Garlaban,74.6,Aubagne
5660,Collège Alan Seeger,74.6,Vailly-sur-Aisne
5661,Collège André Duchesne,74.6,L'Île-Bouchard
5662,Collège le breil,74.6,Nantes
5663,Collège Maurice Jaubert,74.6,Nice
5664,Collège des 7 Vallées,74.6,Hesdin
5665,Collège Georges Brassens,74.6,Pont-Évêque
5666,Collège Lamartine,74.5,Villeurbanne
5667,Collège Henri Wallon,74.5,Le Havre
5668,Collège Georges Brassens,74.5,Marignane
5669,Collège Henri Matisse,74.5,Bohain-en-Vermandois
5670,Collège Jean Moulin,74.5,Villefranche-sur-Saône
5671,Collège Paul Verlaine,74.4,Les Mureaux
5672,Collège du Chaudron,74.4,Saint-Denis
5673,Collège La Capelette,74.4,Marseille
5674,Collège Villars,74.4,Denain
5675,Collège Pablo Neruda,74.4,Pierrefitte-sur-Seine
5676,Collège Les Cèdres,74.4,Castres
5677,Collège César Franck,74.4,Amiens
5678,Collège Les Terriers,74.2,Pont-Sainte-Maxence
5679,Collège Paul Langevin,74.2,Hennebont
5680,Collège Paul Bert,74.2,Drancy
5681,Collège Jean Vilar,74.2,Saint-Gilles
5682,Collège Félix Landreau,74.2,Angers
5683,Collège Pierre Darasse,74.2,Caussade
5684,Collège Alain Fournier,74.2,Le Mans
5685,Collège Jean Jaurès,74.2,Pantin
5686,Collège Jules Ferry,74.2,Fécamp
5687,Collège Henri Barbusse,74.1,Buis-les-Baronnies
5688,Collège René Soubaigné,74.1,Mugron
5689,Collège de la ZAC du Moulin,74.1,Grande-Synthe
5690,Collège Lezay Marnésia,74.1,Strasbourg
5691,Collège François Villon,74.1,Marseille
5692,Collège Roger-Martin du Gard,74.1,Sancergues
5693,Collège Marie Curie,74.1,Tourcoing
5694,Collège Carignan-Margut,74.0,Carignan
5695,Collège Paul Eluard,74.0,Port-de-Bouc
5696,Collège Georges Clemenceau,74.0,Cholet
5697,Collège Jean Giono,74.0,Manosque
5698,Collège les Bartavelles,74.0,Marseille
5699,Collège Emilien Adam de Villiers,74.0,Saint-Pierre
5700,Collège Georges Pompidou,74.0,Montgeron
5701,Collège Alphonse Daudet,73.9,Istres
5702,Collège Ferdinand Buisson,73.9,Louviers
5703,Collège La Couronne,73.9,La Couronne
5704,Collège Marguerite de Valois,73.9,Angoulême
5705,Collège Henri Dunant,73.9,Culoz
5706,Collège de Ponthieu,73.9,Abbeville
5707,Collège de Plateau Goyaves,73.9,Saint-Louis
5708,Collège Raymond Badiou,73.9,Toulouse
5709,Collège Francine Fromond,73.8,Fresnes
5710,Collège François Truffaut,73.8,Gonesse
5711,Collège Henri Wallon,73.8,Martigues
5712,Collège Saint-Joseph,73.8,Marseille
5713,Collège Marie Curie,73.8,La Seyne-sur-Mer
5714,Collège Théophile Gautier,73.8,Le Havre
5715,Collège Paul Eluard,73.7,Bollène
5716,Collège Michel Bégon,73.6,Blois
5717,Collège Edouard Manet,73.6,Marseille
5718,Collège Vauguyon,73.6,Le Mans
5719,Collège des Portes du midi,73.6,Maurs
5720,Collège Gustave Monod,73.5,Vitry-sur-Seine
5721,Collège Clotilde Vautier,73.5,Rennes
5722,Collège la Garrigole,73.5,Perpignan
5723,Collège Anselme Mathieu,73.5,Avignon
5724,Collège Pierre Brossolette,73.5,Oullins
5725,Collège Combe de Savoie,73.5,Albertville
5726,Collège Paul Valéry,73.5,Metz
5727,Collège Jeanne d'Arc,73.4,Apt
5728,Collège Frédéric Mistral,73.4,Port-de-Bouc
5729,Collège Omeba Tobo (Kourou III),73.4,Kourou
5730,Collège Ponsard,73.3,Vienne
5731,Collège Saint-Gabriel,73.3,Bagneux
5732,Collège Louis Pasteur,73.3,Graulhet
5733,Collège Nelson Mandela,73.3,Floirac
5734,Collège la Bruyère,73.2,Tours
5735,Collège François Rabelais,73.2,Vitry-sur-Seine
5736,Collège Jean Moulin,73.2,Locminé
5737,Collège Louis Pergaud,73.1,Neung-sur-Beuvron
5738,Collège Antoine Faure,73.1,Olonzac
5739,Collège Léon Tolstoï,73.1,Le Mans
5740,Collège Saint-Exupéry,73.1,Épinal
5741,Collège Arthur Rimbaud,73.1,Belfort
